Ticket Nr.,Ticket type,Mandant,ticket_creator=3 // response=1,Ticket text,Ticket state,META Data
2018020563000010,Anmeldung / Aktivierung,RICHM,3,,closed_waiting_for_reply,User account exists: Yes | | App: beook v5.0.4 | Jailbroken: No | Model: iPad | Platform: iPad31 | System Name: iPhone OS | System Version: 9.3.5 | First install: 2014-12-17 16:18:00 MEZ | Application starts: 1 | Unique Device : e971aa3b95048e740f082737019887d6 | UI Type: Extended | 
2018020463000020,Anmeldung / Aktivierung,DIHK,3,leider habe ich mein Passwort vergessen und kann mich nicht mehr anmelden. Benutzername : zapfsabrina Können Sie bitte mein Passwort zurücksetzen und ein neues Passwort senden.? Vielen Dank im Voraus! MfG,closed successful,App: IHK Lernen mobil 4.6.0 | Model: 4 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.17-1157403 | First install: 2018-01-17 21:10:36 MEZ | Last install: 2018-01-17 21:10:36 MEZ | Application starts: 2 | Unique Device : 5b10a6bd2af51f50fb3e136627a6b559 | 
2018020463000020,Anmeldung / Aktivierung,DIHK,1,Guten Abend Frau Zapf Wir haben Ihr Passwort wie gewünscht angepasst. Er lautet nun wie folgt: 4Schriftform_ Bitte beachten Sie die korrekte Gross-/Kleinschreibweise. Sie müssen diesen nun auch in der App noch richtig setzen. Dazu gehen Sie wie folgt vor: - Gehen Sie in der App ins Portal Haus Symbol - Klicken Sie oben rechts auf die Email Adresse oder Ihren Benutzernamen - Klicken Sie auf Abmelden - Wählen Sie die Option «Gerät abmelden» und bestätigen Sie dies mittels dem Knopf «Abmelden» - Nun können Sie sich mit ihren neuen Benutzernamen sowie Ihrem Passwort wieder anmelden. - Falls Sie Ihr Passwort nicht mehr kennen dann nutzen Sie die «Passwort vergessen» Funktion unterhalb der Anmeldemaske. Wir gehen davon aus dass es so klappt. Ansonsten senden Sie bitte nochmals eine neue Support-Anfrage die wir umgehend beantworten werden. Freundliche Grüße Daniel Stainhauser Ihr Support-Team im Auftrag der DIHK-Bildungs-GmbH Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  04.02.2018 15:53 - xxx@xxx.xx schrieb: Sehr geehrte Dame und Herrn leider habe ich mein Passwort vergessen und kann mich nicht mehr anmelden. Benutzername : zapfsabrina Können Sie bitte mein Passwort zurücksetzen und ein neues Passwort senden.? Vielen Dank im Voraus! MfG sabrina zapf,closed successful,App: IHK Lernen mobil 4.6.0 | Model: 4 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.17-1157403 | First install: 2018-01-17 21:10:36 MEZ | Last install: 2018-01-17 21:10:36 MEZ | Application starts: 2 | Unique Device : 5b10a6bd2af51f50fb3e136627a6b559 | 
2018020263000040,Anmeldung / Aktivierung,RICHM,1," Guten Tag Markus Lustenberger Es gab offenbar ein technisches Problem als Sie vor einigen Tagen sich in der App angemeldet haben. In der Log-Datei sehe ich dass es heute Nachmittag in Ordnung aussieht. Starten Sie bitte die beook App nochmals neu. Danach gehen Sie in Ihr Konto und klicken auf \""Konto und Lizenzen aktualisieren\"". Sodann sollte Grundlagen und Betriebswirtschaft korrekt freigeschaltet sein. Wen dem nicht so ist senden Sie bitte nochmals eine weitere Support-Anfrage damit ich die allfälligen Probleme in der Log-Datei ersehen kann. Ich schaue auch am Wochenende hinein. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 02.02.2018 16:30 - xxx@xxx.xx schrieb: Kann immer nur noch den Auszug von von 4 laden. Bin Fachlehrer am BBZ Willisau ",closed_waiting_for_reply,User account exists: Yes | | App: beook v5.0.4 | Jailbroken: No | Model: iPad | Platform: iPad31 | System Name: iPhone OS | System Version: 9.3.5 | First install: 2014-12-17 16:18:00 MEZ | Application starts: 0 | Unique Device : e971aa3b95048e740f082737019887d6 | UI Type: Extended | 
2018020263000040,Anmeldung / Aktivierung,RICHM,3,Kann immer nur noch den Auszug von von 4 laden.,closed_waiting_for_reply,User account exists: Yes | | App: beook v5.0.4 | Jailbroken: No | Model: iPad | Platform: iPad31 | System Name: iPhone OS | System Version: 9.3.5 | First install: 2014-12-17 16:18:00 MEZ | Application starts: 0 | Unique Device : e971aa3b95048e740f082737019887d6 | UI Type: Extended | 
2018020263000030,Anmeldung / Aktivierung,IONESOFT,3,Auszug von Auflage 4 laden. Bin Fachlehrer am BBZ W Willisau.,closed_max_devices,User account exists: Yes | | App: beook v5.0.4 | Jailbroken: No | Model: iPad | Platform: iPad31 | System Name: iPhone OS | System Version: 9.3.5 | First install: 2014-12-17 16:18:00 MEZ | Application starts: 0 | Unique Device : e971aa3b95048e740f082737019887d6 | UI Type: Extended | 
2018020263000030,Anmeldung / Aktivierung,IONESOFT,1,Guten Tag Markus Lustenberger Wir haben alle Ihre Geräte auf dem Lizenzserver ausgetragen. Sie können die App nochmals neu starten dann wird Ihr Gerät automatisch wieder registriert. Bei allfälligen Problemen senden Sie bitte eine neue Support-Anfrage damit wir die Protokoll-Datei prüfen können. Anderernfalls gehen wir davon aus dass sich Ihr Problem gelöst hat und schliessen das Ticket. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 02.02.2018 12:59 - xxx@xxx.xx schrieb: Kann nur den Auszug von Auflage 4 laden. Bin Fachlehrer am BBZ W Willisau. Mit Grüssen M. Lustenberger,closed_max_devices,User account exists: Yes | | App: beook v5.0.4 | Jailbroken: No | Model: iPad | Platform: iPad31 | System Name: iPhone OS | System Version: 9.3.5 | First install: 2014-12-17 16:18:00 MEZ | Application starts: 0 | Unique Device : e971aa3b95048e740f082737019887d6 | UI Type: Extended | 
2018020263000020,Anmeldung / Aktivierung,hep,1,Vielen Dank für Ihre Support-Anfrage. Wir haben die Gerätelizenzen entfernt ab sofort sollten Sie sich wieder auf drei verschiedenen Geräten anmelden können. Wir wünschen Ihnen einen schönen Tag. Freundliche Grüsse hep Support Ihr hep Support Team ___________________  hep verlag ag Gutenbergstrasse 31 Postfach 3001 Bern T 031 310 29 29 [1]www.hep-verlag.ch 02.02.2018 11:09 - xxx@xxx.xx schrieb: Guten Tag Ich habe ein Problem mit der Geräte Anzahl. Das E-Lehrmittel die neue Konstruktionlehre für den Hochbau habe ich auf zwei Geräten installiert nun will ich es auf einem weiteren Gerät installieren aber es zeigt mir an das ich die Geräte Anzahl überschritten habe. Ich hatte aber das Lehrmittel schon mal auf bestimmt mindestens 3 Geräten. Kann es sein dass durch das Löschen der Applikation ich fälschlicherweise bei zwei Geräten immer noch angemeldet bin? Und kann man das irgendwie beheben? Freundliche Grüsse Florian Gutbrod [1] http://www.hep-verlag.ch/,closed_max_devices,App: eLehrmittel 4.6.2 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-01-15 10:42:33 MEZ | Last install: | Application starts: 8 | Unique Device : d8e74e7ce92750c5a73292a45093a84a | 
2018020263000020,Anmeldung / Aktivierung,hep,3,Ich habe ein Problem mit der Geräte Anzahl. Das E-Lehrmittel die neue Konstruktionlehre für den Hochbau habe ich auf zwei Geräten installiert nun will ich es auf einem weiteren Gerät installieren aber es zeigt mir an das ich die Geräte Anzahl überschritten habe. Ich hatte aber das Lehrmittel schon mal auf bestimmt mindestens 3 Geräten. Kann es sein dass durch das Löschen der Applikation ich fälschlicherweise bei zwei Geräten immer noch angemeldet bin? Und kann man das irgendwie beheben? Freundliche Grüsse Florian Gutbrod,closed_max_devices,App: eLehrmittel 4.6.2 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-01-15 10:42:33 MEZ | Last install: | Application starts: 8 | Unique Device : d8e74e7ce92750c5a73292a45093a84a | 
2018020263000010,Anmeldung / Aktivierung,hep,1,Vielen Dank für Ihre Support-Anfrage. Sie haben den Coupon längst auf eine andere Mail-Adresse eingelöst xxx@xxx.xx deshalb funktioniert dies auch nicht. Bitte melden Sie sich in der App ab Mein Konto > Abmelden > Gerät abmelden melden Sie sich danach mit der korrekten Mail-Adresse: xxx@xxx.xx an. Den Coupon müssen Sie nicht noch einmal eingeben diese wurde bereits eingelöst. Nach der Anmeldung wird Ihnen Ihr eLehrmittel automatisch freigeschaltet werden. Besten Dank und freundliche Grüsse hep Support Ihr hep Support Team ___________________  hep verlag ag Gutenbergstrasse 31 Postfach 3001 Bern T 031 310 29 29 [1]www.hep-verlag.ch 02.02.2018 09:26 - xxx@xxx.xx schrieb: Der CouponCode wird als ungültig angegeben Lehrmittel Gesellschaft B eine Installation ist nicht möglich. CoponCode:  ea095b0a25ba [1] http://www.hep-verlag.ch/,closed_app_misuse,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-12-15 09:24:48 MEZ | Last install: | Application starts: 5 | Unique Device : bec3126c818f72006e011617bd346743 | 
2018020263000010,Anmeldung / Aktivierung,hep,3,Der CouponCode wird als ungültig angegeben Lehrmittel Gesellschaft B eine Installation ist nicht möglich. CoponCode: ea095b0a25ba,closed_app_misuse,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-12-15 09:24:48 MEZ | Last install: | Application starts: 5 | Unique Device : bec3126c818f72006e011617bd346743 | 
2018020163000280,Fehler in der App,IONESOFT,1,,closed successful,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-12-27 13:09:10 MEZ | Last install: | Application starts: 20 | Unique Device : f6eee71eb6e6ae53bdff291319ef8d8c | 
2018020163000270,Fehler in der App,ELMZ,1,,testing,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-12-27 13:09:10 MEZ | Last install: | Application starts: 20 | Unique Device : f6eee71eb6e6ae53bdff291319ef8d8c | 
2018020163000260,Fehler in der App,AKAD,1,,testing,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-12-27 13:09:10 MEZ | Last install: | Application starts: 20 | Unique Device : f6eee71eb6e6ae53bdff291319ef8d8c | 
2018020163000230,Geräteanzahl überschritten,AKAD,3,,testing,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-01-03 15:39:13 MEZ | Last install: 2018-02-01 15:31:18 MEZ | Application starts: 20 | Unique Device : c709425b96d4194008f130775d6a4711 | 
2018020163000230,Geräteanzahl überschritten,AKAD,1,,testing,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-01-03 15:39:13 MEZ | Last install: 2018-02-01 15:31:18 MEZ | Application starts: 20 | Unique Device : c709425b96d4194008f130775d6a4711 | 
2018020163000220,Fehler in der App,IONESOFT,1,,testing,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-12-27 13:09:10 MEZ | Last install: | Application starts: 20 | Unique Device : f6eee71eb6e6ae53bdff291319ef8d8c | 
2018020163000210,Anmeldung / Aktivierung,IONESOFT,3,Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungscode haben beschreiben Sie bitte die Fehlermeldung und geben Sie Ihren Aktivierungscode guvjvzugzhbb,testing,User account exists: Yes | | App: beook v5.0.4 | Jailbroken: No | Model: iPad | Platform: iPad53 | System Name: iOS | System Version: 10.3.3 | First install: 2018-01-23 14:07:19 MEZ | Application starts: 3 | Unique Device : a50b9c5f477289e5e578aba26f2c58ee | UI Type: Extended | 
2018020163000210,Anmeldung / Aktivierung,IONESOFT,1,,testing,User account exists: Yes | | App: beook v5.0.4 | Jailbroken: No | Model: iPad | Platform: iPad53 | System Name: iOS | System Version: 10.3.3 | First install: 2018-01-23 14:07:19 MEZ | Application starts: 3 | Unique Device : a50b9c5f477289e5e578aba26f2c58ee | UI Type: Extended | 
2018020163000190,Fehler in der App,IONESOFT,1,,testing,User account exists: Yes | | App: beook v5.0.4 | Jailbroken: No | Model: iPad | Platform: iPad53 | System Name: iOS | System Version: 10.3.3 | First install: 2018-01-23 14:07:19 MEZ | Application starts: 3 | Unique Device : a50b9c5f477289e5e578aba26f2c58ee | UI Type: Extended | 
2018020163000180,Fehler in der App,IONESOFT,3,,closed successful,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-12-27 13:09:10 MEZ | Last install: | Application starts: 19 | Unique Device : f6eee71eb6e6ae53bdff291319ef8d8c | 
2018020163000180,Fehler in der App,IONESOFT,1,,closed successful,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-12-27 13:09:10 MEZ | Last install: | Application starts: 19 | Unique Device : f6eee71eb6e6ae53bdff291319ef8d8c | 
2018020163000170,Fehler in der App,hep,1,,testing,App: eLehrmittel 4.6.1 | Model: 4 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.49-12343953 | First install: 2017-11-28 14:07:47 CET | Last install: 2017-11-28 14:07:47 CET | Application starts: 3 | Unique Device : d5f5da2533b2c1acca0735a8757d9a9d | 
2018020163000160,Fehler in der App,hep,1,,closed successful,App: eLehrmittel 4.6.1 | Model: 4 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.49-12343953 | First install: 2017-11-28 14:07:47 CET | Last install: 2017-11-28 14:07:47 CET | Application starts: 3 | Unique Device : d5f5da2533b2c1acca0735a8757d9a9d | 
2018020163000140,Geräteanzahl überschritten,hep,1,,testing,User account exists: Yes | | App: eLehrmittel ABU v4.6.0 | Jailbroken: No | Model: iPad | Platform: iPad53 | System Name: iOS | System Version: 10.3.3 | First install: 2017-10-17 15:16:41 MESZ | Application starts: 2 | Unique Device : 0f05dec1cac1baf455c8bc0fa8282a4e | 
2018020163000130,Fehler in der App,hep,1,,testing,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-07-14 13:44:15 MESZ | Last install: 2017-08-14 13:36:51 MESZ | Application starts: 36 | Unique Device : d63eda5283d8586103649588e95944f1 | 
2018020163000120,Fehler in der App,hep,1,,closed successful,App: eLehrmittel 4.6.1 | Model: 4 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.49-12343953 | First install: 2017-11-28 14:07:47 CET | Last install: 2017-11-28 14:07:47 CET | Application starts: 3 | Unique Device : d5f5da2533b2c1acca0735a8757d9a9d | 
2018020163000110,Anmeldung / Aktivierung,hep,1,,closed successful,User account exists: Yes | | App: eLehrmittel ABU v4.6.0 | Jailbroken: No | Model: iPad | Platform: iPad53 | System Name: iOS | System Version: 10.3.3 | First install: 2017-10-17 15:16:41 MESZ | Application starts: 2 | Unique Device : 0f05dec1cac1baf455c8bc0fa8282a4e | 
2018020163000090,Fehler in der App,hep,1,,closed successful,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-07-14 13:44:15 MESZ | Last install: 2017-08-14 13:36:51 MESZ | Application starts: 36 | Unique Device : d63eda5283d8586103649588e95944f1 | 
2018020163000060,Fehler in der App,hep,3,,testing,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-07-14 13:44:15 MESZ | Last install: 2017-08-14 13:36:51 MESZ | Application starts: 36 | Unique Device : d63eda5283d8586103649588e95944f1 | 
2018020163000060,Fehler in der App,hep,1,,testing,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-07-14 13:44:15 MESZ | Last install: 2017-08-14 13:36:51 MESZ | Application starts: 36 | Unique Device : d63eda5283d8586103649588e95944f1 | 
2018020163000050,Fehler in der App,IONESOFT,3,,testing,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-12-27 13:09:10 MEZ | Last install: | Application starts: 19 | Unique Device : f6eee71eb6e6ae53bdff291319ef8d8c | 
2018020163000050,Fehler in der App,IONESOFT,1,,testing,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-12-27 13:09:10 MEZ | Last install: | Application starts: 19 | Unique Device : f6eee71eb6e6ae53bdff291319ef8d8c | 
2018020163000030,Geräteanzahl überschritten,Swissmem,3,Mein Geräteanzahl wurde wieder überschritten. Dieses Problem besteht schon seit Dezember. Ich wäre froh dass Sie sich möglichst schnell bei mir melden können da ich oft mit Swissmem-App arbeite. Freundliche Grüsse Marvin Villiger,closed successful,App: Swissmem eBOOK 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-17 08:20:55 MESZ | Last install: | Application starts: 138 | Unique Device : 7228bc26818c22ada13e4d5c6e2acbcf | 
