ticket,type,client,issuer,inquiry,state,meta,answer
2018032663000090,Anmeldung / Aktivierung,SVBA,3,kann mich mit angegebener emailadresse nicht anmelden.,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-08 21:35:53 MESZ | Last install: 2017-03-06 19:55:16 MEZ | Application starts: 68 | Unique Device : 6750dfab1e4ebcdfd0ab263807baef61 | ,beook: Neue Version installieren RCP
2018032663000030,Geräteanzahl überschritten,WINGS,3,können sie mir bitte die geräteanzahl zurücksetzen? danke im voraus freundliche grüsse,closed_max_devices,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-21 15:11:23 MESZ | Last install: 2018-03-26 07:43:31 MESZ | Application starts: 9 | Unique Device : 1d33cba733e03a268dda0ad510f94539 | ,"Floating Lizenz, Geräte entfernt, Konfiguration"
2018032663000010,Geräteanzahl überschritten,WINGS,3,können sie mir die anzahl überschrittener geräte zurücksetzen? danke. freundliche grüsse,closed_max_devices,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-21 15:21:50 MESZ | Last install: 2018-03-26 07:38:28 MESZ | Application starts: 11 | Unique Device : 1d33cba733e03a268dda0ad510f94539 | ,"Floating Lizenz, Geräte entfernt, Konfiguration"
2018032363000010,Geräteanzahl überschritten,BEOOK_GTX,3,entfernen sie bitte die lizenzen auf den geräten acer und hp. vielen dank.,closed_max_devices,App: beook 5.0.5 | Model: 4 cores | Platform: aarch64 | System Name: Linux | System Version: 3.18.31-perf-gfedb9ec-dirty | First install: 2018-03-23 13:39:52 MEZ | Last install: 2018-03-23 13:39:52 MEZ | Application starts: 1 | Unique Device : a50ec58af04c6ba3a96d0cab40a2f9de | ,"Gerät entfernt, neu starten"
2018032063000130,Fehler in der App,BEOOK,3,die eingetragenen lösungen sind nach wechseln der seite ca. zur hälfte auf die jenige seite übertragen worden auf die ich gewechselt habe. zudem sind einzelne bilder in die man z.b. stromwege einzeichnen soll nicht bearbeitbar. was ist das erwartete resultat? die eingetragenen lösungen/wörter sollten in den entsprechenden felde/seiten bleiben + alle bilder sollten bearbeitbar sein.,closed_app_misuse,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-25 14:30:37 MESZ | Last install: 2017-11-09 14:41:39 MEZ | Application starts: 119 | Unique Device : 7f70f22f625063eda5939b4de4f061cc | ,RICHM: Anleitung Anmeldung
2018031963000050,Geräteanzahl überschritten,VSRT-BBZ,3,ich hatte auf einem hp laptop das beook installiert gehabt dieser laptop geht nichtmehr kann man das rauslöschen.,closed successful,App: beook 5.0.5 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.11.6 | First install: 2017-12-13 00:37:30 MEZ | Last install: | Application starts: 12 | Unique Device : 5134649d4e13fe18b748cc6dc96b02c4 | ,"Gerät entfernt, neu starten"
2018031663000010,Anmeldung / Aktivierung,Swissmem,3,aktivierungscode : ot4g-5p57-rvd7 topdesign aktivierungscode: tdje-ptba-34u8 normenauszug ich habe meinen laptop neu aufgesetzt danach konnte ich mich mit diesen lizenzen nicht mehr anmelden. in der meldung stand dass ich diese lizenzen maximal auf 4 pc`s installieren kann. sie sind jedoch auf keinem pc installiert.,closed_max_devices,App: Swissmem eBOOK 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-01-31 19:20:04 MEZ | Last install: | Application starts: 10 | Unique Device : a15367a97e044fb0ea8506e3b5f7be6d | ,"Gerät entfernt, neu starten"
2018031363000080,Fehler in der App,Swissmem,3,auf swissmem-cloud gespeicherter inhalt wird manchmal nicht abgerufen.,closed successful,App: Swissmem eBOOK 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-10-26 14:05:48 MESZ | Last install: 2018-03-06 07:58:51 MEZ | Application starts: 57 | Unique Device : f15712888d352d920b17f0cefa4f7d66 | ,beook Cloud synchronisieren
2018030863000100,Geräteanzahl überschritten,VSRT-BBZ,3,könnten sie mir alle geräte nochmals zurücksetzen,closed_max_devices,User account exists: Yes | | App: beook v5.0.4 | Jailbroken: No | Model: iPhone | Platform: iPhone94 | System Name: iOS | System Version: 11.2.6 | First install: 2017-10-15 11:59:13 MESZ | Application starts: 2 | Unique Device : 0d732106464926ff1a6dbf6b12ea8785 | UI Type: Simple ? | ,"Gerät entfernt, neu starten"
2018030163000030,Anmeldung / Aktivierung,SVBA,3,bei mir sind nicht mehr alle bücher freigeschaltet.,closed_waiting_for_reply,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-01-11 22:49:37 MEZ | Last install: 2017-11-23 08:44:41 MEZ | Application starts: 117 | Unique Device : 427a6d6f99e3c9cac499f88b59240dd4 | ,"Gerät entfernt, neu starten"
2018022863000170,Fehler in der App,SVBA,3,ich kann nicht mehr alle seiten meines ebooks öffnen da ich angeblich nur die probeversion besitze. ich hoffe dass sie dieses problem schnell beheben können. mit freundlichen grüssen,closed successful,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-21 19:40:52 MESZ | Last install: 2017-11-15 12:49:36 MEZ | Application starts: 137 | Unique Device : 666ba6104d6d63a62f7066c76bc9a5c4 | ,"Gerät entfernt, neu starten"
2018022863000120,Fehler in der App,SVBA,3,ich habe ein problem mit dem öffnen der bilder zur bearbeitung. habe in den einstellungen schon experimentiert mit externen und internen bearbeitungsprogrammen dies brachte jedoch nichts. währe erfreut über eine lösung.,closed successful,App: beook 5.0.5 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-05 11:17:33 MESZ | Last install: 2018-02-01 14:30:25 MEZ | Application starts: 104 | Unique Device : 2c9ff0469b38df3ddac9a8656244a694 | ,RICHM: Anleitung Anmeldung
2018022763000090,Geräteanzahl überschritten,BEOOK,3,alle meine bücher sind gesperrt ich kann nur noch auf bestimmte seiten lesen bitte problem beheben,closed successful,App: beook 5.0.4 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-29 16:30:55 MESZ | Last install: 2017-11-07 10:54:52 MEZ | Application starts: 132 | Unique Device : c4da5fe5608d6966454b2bbd83ae9861 | ,"Gerät entfernt, neu starten"
2018022563000020,Geräteanzahl überschritten,DIHK,3," habe alles so wie von ihnen im ticket#2018022463000023 beschrieben gemacht. leider ist die meldung \""geräteanzahl überschritten\"" immer noch zu sehen und ich kann deshalb die betriebswirt textbände nicht laden. bitte um support. mit freundlichen grüßen ",closed_max_devices,App: IHK Lernen mobil 4.6.0 | Model: 4 cores | Platform: aarch64 | System Name: Linux | System Version: 3.18.31-12700481 | First install: 2018-02-24 16:37:43 MEZ | Last install: 2018-02-24 16:37:43 MEZ | Application starts: 4 | Unique Device : 45ce7f55876aa9cf5bf845da3565ca37 | ,"Catalog Konfiguration geändert, App neu Starten"
2018022463000020,Geräteanzahl überschritten,DIHK,3," ich sehe die meldung \""geräteanzahl überschritten\"" obwohl ich meine bisherigen geräte ordnungsgemäß abgemeldet habe. möchte ein neues gerät benutzen. bitte um support. im voraus vielen dank! mit freundlichen grüßen konstantin lauk ",closed successful,App: IHK Lernen mobil 4.6.0 | Model: 4 cores | Platform: aarch64 | System Name: Linux | System Version: 3.18.31-12700481 | First install: 2018-02-24 16:37:43 MEZ | Last install: 2018-02-24 16:37:43 MEZ | Application starts: 1 | Unique Device : 45ce7f55876aa9cf5bf845da3565ca37 | ,Benutzername angepasst
2018022363000040,Anmeldung / Aktivierung,BEOOK,3,kann mich bei beook nicht anmelden. ich habe meherer lizenze gelöst fachlehrer. bitte alle lizenzen freischalten. besten dank,closed_max_devices,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2015-01-04 12:17:00 MEZ | Last install: 2018-02-05 14:51:07 MEZ | Application starts: 19 | Unique Device : ce12021555637691bfd720edec64a362 | ,"Gerät entfernt, neu starten"
2018022263000120,Fehler in der App,SVBA,3,ich habe das problem dass wenn ich die darstellungen doppelt anklicken möchte um diese zu bearbeiten funktioniert das nicht. besten dank für die rasche bearbeitung und freundliche grüsse,closed successful,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-09-07 16:17:59 MESZ | Last install: 2018-02-22 12:59:29 MEZ | Application starts: 12 | Unique Device : 57e747c68d5321d1392336f2aca0534e | ,RICHM: Anleitung Anmeldung
2018022263000110,Fehler in der App,SVBA,3,ich habe das problem wenn ich die darstellungen doppelt anklicke lassen sich diese nicht öffnen zum bearbeiten. was muss ich da tun? vielen dank für ihre mühen. gruss,closed successful,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-09-07 16:21:00 MESZ | Last install: 2018-02-22 13:36:05 MEZ | Application starts: 9 | Unique Device : 9b75e10bf84c52ddebd675a19349c513 | ,RICHM: Anleitung Anmeldung
2018022263000070,Fehler in der App,SVBA,3,ich kann keine bilder im editor öffnen. doppelklick funktioniert nicht. in den einstellungen ist der haken gesetzt.,closed successful,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-09-07 16:18:15 MESZ | Last install: 2018-02-22 12:40:19 MEZ | Application starts: 19 | Unique Device : ff912aa047bf05f97cbf094a0bc46cc8 | ,RICHM: Anleitung Anmeldung
2018022163000090,Geräteanzahl überschritten,SVBA,3,"ich habe dieses gerät hier in die reperatur eingeschickt und habe dann die beook app auf dem computer meines vaters heruntergeladen und installiert. als ich nun bei meinem laptop nach der reperatur die app wieder installieren wollte wurden nur zwei ebooks freigeschaltet und der rest konnte ich nicht herunterladen und es stand \""geräteanzahl überschritten\"". ich bitte sie nun darum alle lizenzen von den geräte zu entfernen ausser dem hier. meine daten würde ich aber gerne behalten. freundliche grüsse ",closed_max_devices,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-02-20 21:57:19 MEZ | Last install: | Application starts: 5 | Unique Device : 57c242d62aadda96c8ba3f3ff5126a1e | ,"Gerät entfernt, neu starten"
2018022163000080,Geräteanzahl überschritten,hep,3,ich habe mein geografie buch auf meinem pc und auf meinem alten laptop welche kaputt ging. nun habe ich einen neuen laptop doch nun kann ich mein geografie buch welches ich bezahlt habe nicht mehr herunterladen. es kommt immer die fehlermeldung dass die geräteanzahl überschritten wurde. ich habe das buch nun auch auf dem pc deinstalliert doch es funktioniert immer nicht.,closed_max_devices,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-12-25 11:23:10 GMT | Last install: | Application starts: 15 | Unique Device : 43a395204057a3523e25c75c7f2f6174 | ,"Gerät entfernt, neu starten"
2018022163000020,Fehler in der App,SVBA,3,der iterne svg das sketch pad und der externe editor lassen sich nicht öffnen. die app wurde bereits aktualisiert aber es funktioniert mmer noch nicht.,closed successful,App: beook 5.0.4 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-16 12:06:52 MESZ | Last install: 2017-11-05 08:42:00 MEZ | Application starts: 131 | Unique Device : 8027081c367db36b6d6d82bdbf6c994e | ,RICHM: Anleitung Anmeldung
2018022063000030,Fehler in der App,SVBA,3,ich kann in der app keine bilder und zeichnungen mehr öffnen. mit freundlichen grüssen,closed successful,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-21 19:40:52 MESZ | Last install: 2017-11-15 12:49:36 MEZ | Application starts: 132 | Unique Device : 5f7cb72dd7e0896a903550a51b204b38 | ,RICHM: Anleitung Anmeldung
2018021963000080,Fehler in der App,SVBA,3,ich kann inkscape mit dem beook nicht mehr verwenden. es ist immer super gegangen nur jetzt nicht. können sie mir bitte schnellstmöglich zurückschreiben? danke liebe grüsse,closed_waiting_for_reply,App: beook 5.0.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-07-08 19:44:33 MESZ | Last install: 2017-10-16 08:27:40 MESZ | Application starts: 130 | Unique Device : 68b5228fa9c9b3c6c0cd1420a730fcd0 | ,beook: Neue Version installieren RCP
2018021963000070,Fehler in der App,SVBA,3,ich kann inkscape wieder nicht öffnen. ich habe keine anstehenden updates und ich habe ebenfalls die neuste version vom beook. herzlichen dank für ihre hilfe lg andrea,closed_waiting_for_reply,App: beook 5.0.4 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-07-31 11:34:38 MESZ | Last install: 2017-11-05 10:52:48 MEZ | Application starts: 167 | Unique Device : def149eb87f18888a5b5a7b236a67b11 | ,RICHM: Anleitung Anmeldung
2018021863000050,Anmeldung / Aktivierung,BEOOK,3,ich habe meinen benutzernamen und mein passwort vergessen und kann mich deshalb nicht mehr anmelden um meine ebooks herunter zuladen. diese habe ich verloren weil mein alter laptop einen totalschaden hatte. jetzt muss ich die ebooks für die schule wieder haben. die aktivierungscodes lauten: fjgz-tm77-v743 5hkw-45gt-5fka,closed_max_devices,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-02-15 17:57:42 GMT | Last install: | Application starts: 3 | Unique Device : 3691309b5c60094f264cfbe33c332003 | ,"Gerät entfernt, neu starten"
2018021863000040,Geräteanzahl überschritten,hep,3,ich habe jetzt auf 3 geräten eine abmeldung gemacht und trotzdem sind da die lehrmittel noch nicht verfügbar. die software läuft auf 5 geräten bitte wieder entspechend die geräte frei geben so dass ich keine beschränkung habe.,closed_max_devices,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-02-16 22:19:02 GMT | Last install: | Application starts: 3 | Unique Device : 5fc340822d7775c39c3ce64fdda4acad | ,"Gerät entfernt, neu starten"
2018021763000010,Geräteanzahl überschritten,BEOOK,3,ich hatte vor einiger zeit ein lenovo notebook auf welchem ich das beeok installiert habe nun ist dieser defekt und ich müsste die bücher auf meinem neuen notebook installieren. besten dank und freundliche grüsse,closed_waiting_for_reply,App: beook 5.0.5 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-02-17 13:30:01 MEZ | Last install: | Application starts: 1 | Unique Device : 311cd4d3fce2911d499093dd65dc3406 | ,"Gerät entfernt, neu starten"
2018021563000080,Anmeldung / Aktivierung,RICHM,3,guten tag,closed_app_misuse,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-02-15 18:56:05 MEZ | Last install: | Application starts: 2 | Unique Device : 5ad2cf2462df033f1c7e7f4feed1a0c9 | ,RICHM: Anleitung Anmeldung
2018021363000110,Fehler in der App,SVBA,3,ich kann in meinem beook keine bilder mehr bearbeiten und dies seit gestern abend. ich habe das program mehrere male beendet und den computer heruntergefahren und neu gestartet jedoch ohne erfolg. freundliche grüsse,closed successful,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-24 23:08:48 MESZ | Last install: 2017-11-12 10:48:30 MEZ | Application starts: 142 | Unique Device : 4b5badc16306f729ce6278832ba4942b | ,RICHM: Anleitung Anmeldung
2018021363000030,Anmeldung / Aktivierung,WINGS,3,bei der anmeldung ensteht immer eine fehlermeldung bezüglich netzwerk-/kommunikationsfehler. an der verbindung kann es nicht liegen da ich von diversen unterschiedlichen netzwerken den versuch gestartet habe. die firewall ist auch nicht das problem denn ich konnte mich auch im deaktiviertem zustand nicht anmelden. aktivierungscode: evep-qs7f-4dy0 sollte aber schon benutzt sein da erstanmeldung noch funktioniert hat ich bitte um eine rasche antwort bezüglich meinem problem freundliche grüsse,closed_old_app_version,App: beook 3.6.2 | Model: 2 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-15 18:48:17 MESZ | Last install: | Application starts: 24 | Unique Device : 44cd4146aa8511723398cb598f7a1c55 | ,beook: Neue Version installieren RCP
