Ticket Nr.;Rating (1= sehr gut, 2= mittel, 3=nicht brauchbar);Ticket type;Mandant;Ticket text;Status;Template
2017121763000038; ;Fehler in der App;Swissmem;Im TD Kapitel 5 Aufgabe 16 wird die Lösung nicht vollständig dargestellt.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2017121763000011; ;Anmeldung / Aktivierung;VSRT-BBZ; und das Passwort von beook habe ich vergessen. da ich mein Passwort bei beook nicht zurück setzen kann brauche ich eine neue Mail-Adresse. weil ich würde mich gerne mit einem zweiten Gerät anmelden Gruss ike meine aktuellen Mail-Adresse\ ;closed_license_error;Floating Lizenz Geräte entfernt Konfiguration
2017121563000032; ;Fehler in der App;Swissmem;Bitte überprüfen Sie ob sich der Fehler reproduzieren lässt. Beschreiben Sie dann bitte die letzten Aktionen die Sie vor dem Fehlverhalten des Programms getätigt haben. Keine Synchronisation zum 2. ;closed_old_app_version;Mac: Access Denied -> Cookies Virenscanner
2017121563000014; ;Anmeldung / Aktivierung;hep;Falls Sie ein Problem mit der Anmeldung oder dem Coupon Code haben beschreiben Sie bitte die Fehlermeldung und geben Sie Ihren Coupon Code an.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2017121463000071; ;Anmeldung / Aktivierung;SFF; Ich kann das Program nicht benutzen. Es steht immer: alle Seiten sind Ausgenutzt und ich muss mich Anmelden. ;closed_license_error;Mac: Access Denied -> Cookies Virenscanner
2017121463000061; ;Fehler in der App;hep;Wieder das Problem von gestern dass ich ein eLM herunterladen es danach versuche zu öffnen. Danach kommt nur ein graue Fläche.;closed_waiting_for_reply;Mac: Access Denied -> Cookies Virenscanner
2017121463000025; ;Geräteanzahl überschritten;Swissmem;Entfernen Sie bitte alle angemeldeten Geräte auser dieses Gerät.;closed_max_devices;Mac: Access Denied -> Cookies Virenscanner
2017121363000045; ;Fehler in der App;SVBA;Ich habe mein PC auf dem neusten Update und Beook auch und es übernimmt die arbeit vom inscape nich auf das Beook Bitte dieses Problem so schnell wie möglich aufheben ;closed_waiting_for_reply;Coupon einlösen Produkte nicht vorhanden
2017121363000027; ;Geräteanzahl überschritten;SVBA; Habe die App bereits auf einem Gerät gelöscht. Freundliche Grüsse ;closed_max_devices;Coupon einlösen Produkte nicht vorhanden
2017121263000038; ;Anmeldung / Aktivierung;hep;" Ich kann aufgrund eines technischen Problems mein Band 2 Finanz und Rechnungswesen weder starten noch neu installieren. Folgende Fehlermeldung erscheint: \""Stellen Sie sicher dass Ihr Computer über eine ...\"" weiter wird der Text nicht angezeigt. Ich nehme an eine aktive Internetverbindung ist gemeint... Dies ist der Fall jedoch funktioniert es trotzdem nicht. Freundliche Grüsee ";closed_old_app_version;Mac: Access Denied -> Cookies Virenscanner
2017121263000011; ;Geräteanzahl überschritten;SVBA;" Ich möchte gerne beook auf folgenden Geräten benutzen: PC \""HP\"" Tablet \""Survace\"" und Laptop \""Asus\"" Wenn es nur auf 2 Geräten möglich ist kann das Laptop \""Asus\"" gestrichen werden. Mit freundlichen Grüssen ";closed_max_devices;Coupon einlösen Produkte nicht vorhanden
2017121163000094; ;Fehler in der App;hep;" Auch beim zweiten Versuch hat es nicht funktioniert. Lea hat ein IPAD und arbeitet normalerweise damit. Beim Abmelden in ihrem IPAD ging sie nach der aktullen Bedienungsanleitung vor. Ausser \""Meine Daten lokal löschen\"" nicht sondern \""Gerät abmelden\"". Auf dem IPAD ist zudem auch die Cloude aktiviert \""Synchronisierung der geänderten Daten beim Verlassen der App bzw. Wechsel eines Kapitels empfohlen\"" Interessant ist dass die Einträge und Markierungen auf dem Schulrechner anschliessend auf dem IPAD vorhanden sind doch die Einträge und Markierungen vom IPAD sind beim Schulrechner nicht vorhanden. Besten Dank und freundliche Grüsse Willi Zweifel - diese Nachricht kommt vom Schulrechner - eingeloggt Lea ";closed successful;Mac: Access Denied -> Cookies Virenscanner
2017121163000067; ;Geräteanzahl überschritten;Swissmem;Können Sie auf diesem Laptop die Geräteanzahl überschritten aufheben.;closed_max_devices;Mac: Access Denied -> Cookies Virenscanner
2017121163000058; ;Fehler in der App;hep; Mit der aktuellen Anleitung funktioniert es bei mir. Freundliche Grüsse ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2017121163000049; ;Fehler in der App;hep; Mit Hilfe der neuen Anleitung hat es funktioniert. Vielen dank. Liebe Grüsse ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2017121163000012; ;Geräteanzahl überschritten;BEOOK; Könnten SIe alle geräte löschen? ich habe auf betriebssystem Ubuntu gewechselt und jezt kann isch die E-Books nicht ehr freischalten. PS: An die Programmierer Wäre natürlich auch toll wenn Sie die Beook Aplikation noch offizeill für Linuxbetriebssysteme herausgeben mit Wine funktioniert es zwar tip top aber das Problem mit wine ist dass wenn man einen zu schwachen pc hat kann es schon ein wenig ruckeln da man die windows umgebung emulieren muss. Schönen Tag noch ;closed_max_devices;Coupon einlösen Produkte nicht vorhanden
2017121063000023; ;Geräteanzahl überschritten;SVBA; Ich habe mich mit meinem Tablet bei Beook angemeldet jedoch kann ich jetzt nicht mehr auf mein Beook vom Nootebok aus zugreifen weil es mir anzeigt das die Geräte anzahl überschritten ist. Können sie mir bitte alle Geräte löschen auser mein Macbook? oder was git es sonstnoch für möglichkeiten? Vielen dank im Vorraus für ihre mühe Freundliche Grüsse ;closed_max_devices;Floating Lizenz Geräte entfernt Konfiguration
2017120963000017; ;Geräteanzahl überschritten;BEOOK;Könnten Sie bitte die Lizenz das Gerät „Iphone 7“ deaktivieren? Ich würde es gerne auf meinem Tablet-Pc installieren. Merci ;closed_max_devices;Floating Lizenz Geräte entfernt Konfiguration
2017120763000128; ;Geräteanzahl überschritten;IONESOFT;Guten Tag ich habe meine ebooks auf meinem Handy und auf meinem Laptop registriet. Diesen Laptop muss ich nun meiner Firmawieder zurückgeben und damit ich meine ebooks auf enem anderen Laptop benutzen kann währe es gut wenn ihr die registration des Laptops löscht. Wenn es einfacher ist könnt ihr auch beide löschen. Ich reinstalliere es dann einfach auf meinem Handy. Vielen Dank Freundliche Grüsse ;closed_max_devices;Floating Lizenz Geräte entfernt Konfiguration
2017120763000101; ;Fehler in der App;Swissmem;Öffnen oder wechseln verschiedener Ebooks dauert bis zu 5 Minuten.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2017120763000057; ;Fehler in der App;SVBA;  Daten sind bei einer Neuöffnung nicht mehr vorhanden! Was ist das erwartete Resultat? Ich erwarte das meine Daten automatisch gespeichert werden und ich nicht Lösungen verliere;closed_waiting_for_reply;Coupon einlösen Produkte nicht vorhanden
2017120763000021; ;Fehler in der App;Swissmem; Ich habe folgendes Problem und zwar wenn ich beim E-Book PM1 Polymechaniker auf das Inhaltsverzeichnis gehe kann ich wenn ich auf die einzelnen Begriffe klicke kann ich diese Seite nicht aufrufen. Es erscheint nur diese Meldung: file:/// Page load failed with error: Die Datei ist ein Ordner Ich hoffe dass sie mir helfen können ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2017120763000011; ;Anmeldung / Aktivierung;SVBA;Ich habe meine Lizenz in meinem alten LAptop Aktiviert... Jetz habe ich ein neuen Laptop und bräuchte einen neuen Aktivierungscode;closed_waiting_for_reply;Coupon einlösen Produkte nicht vorhanden
2017120663000086; ;Fehler in der App;IONESOFT; Jup Synchronisationsfehler mit Kapiteldatenverlust ist auch in der beook-App. Wir telefonieren morgen. Liebe Grüsse Matthias ;closed_novel_bug;Mac: Enable Cookies
2017120663000041; ;Anmeldung / Aktivierung;IONESOFT;" Ich habe ein Problem ich habe beook auf meinem alter lapotop installiert angemeldet und es hat funktioniert. Jetzt ist dieser kaput und ich habe ihn an Lenovo geschickt da ich noch Garantie habe. Ich bin jetzt in der Schule und kann meine Ebooks nicht auf meinen momentanen Ersatzpc downloaden. Da ich mich nur auf einem Anmelden kann muss ich mich beim andere abmelden. Jetzt meine Frage: Ist es möglich das sie den anderen Laptop \""abmelden\"" damit ich mich mit diesem Anmelden kann? Ich muss arbeiten können und sitze in der Schule. Herzlichen Dank und freundliche Grüsse ";closed_max_devices;Coupon einlösen Produkte nicht vorhanden
2017120563000088; ;Fehler in der App;DIHK;Bitte beschreiben Sie möglichst genu wie es zu die ;closed_spm;Mc: Access Denied -> Cookies Virenscnner
2017120563000079; ;Fehler in der App;DIHK;Bitte beschreiben Sie möglichst genu wie es zu die ;closed_spm;Mc: Access Denied -> Cookies Virenscnner
2017120563000033; ;Anmeldung / Aktivierung;Swissmem;Ich kann mich nicht mit mein Account einloggen. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2017120463000179; ;Fehler in der App;DIHK; orangensaft  ;closed_waiting_for_reply;Mac: Access Denied -> Cookies Virenscanner
2017120463000151; ;Fehler in der App;hep;Guten Tag ich habe Probleme mit dem Gesellschaftsbuch ich kann nur 1. Berufliche Grundbildung öffnen den Rest nicht was kann ich tun? Freundliche Grüsse Raffael Langenegger;closed_waiting_for_reply;Mac: Access Denied -> Cookies Virenscanner
2017120463000124; ;Anmeldung / Aktivierung;FHNW;Guten tag ich habe eine frage. Ich hatte bei meinem alten laptop book aber der ging kapput und jezt hab ich ein neuen gekauft aber ich kan die bücher nicht herunterladen und ich kann mich bei meinem alten laptop nich abmelden was soll ich tun.;closed_max_devices;Coupon einlösen Produkte nicht vorhanden
2017120463000106; ;Fehler in der App;DIHK;Cloud lässt sich nicht ueber settings aktivieren fehlendes Liz. Bunch;closed successful;Mac: Access Denied -> Cookies Virenscanner
2017120463000099; ;Anmeldung / Aktivierung;hep; Sehr geehrter Herr Heim Soeben meldeten sich vier Coiffeusen an und nahmen Einträge vor. HEP CLOUDE aktiviert und beim Verlassen auf Gerät lokal löschenf Bei der erneuten Anmeldung an einem anderen Gerät waren diese leider nicht mehr vorhanden. Freundliche Grüsse Willi Zweifel BBM Kreuzlingen ;closed_novel_bug;Mac: Access Denied -> Cookies Virenscanner
2017120463000044; ;Fehler in der App;Swissmem;Ich kann bei meinen ebooks Normenauszug und Topdesign nur die aktuellen Kapitel öffnen es ist unmöglich auf ein neues Kapitel umzuschalten ich habe es vorher ganz normal genutzt. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2017120363000019; ;Geräteanzahl überschritten;SFF;Bitte sämtliche Lizenzen auf allen bisherigen Geräten entfernen da sämtliche veraltet sind und neue Geräte angeschafft wurden.;closed_max_devices;Mac: Access Denied -> Cookies Virenscanner
2017120163000022; ;Fehler in der App;HFH;"Videos können nicht abgespielt werden. Fehlermeldung: \""No compatible source was found for this video.\"" Plattform: Windows 10 ";closed successful;Coupon einlösen Produkte nicht vorhanden
2017120163000013; ;Geräteanzahl überschritten;Swissmem; Ich musste mein altes Surface Book einschiken da es defekt war. Nun habe ich ein neues zugeschikt bekommen und habe die Seriennummer des alten Gerätes nicht mehr. Ich bitte Sie mir die Lizenz auf meinem alten Surface zu entfernen und auf meinem neuen Gerät zu Aktivieren. Hier noch die Seriennummer von meinem neuen Surface Book: 016361461354 ;closed_max_devices;Mac: Access Denied -> Cookies Virenscanner
2017113063000069; ;Fehler in der App;DIHK; Hhdhs  ;testing;Mac: Access Denied -> Cookies Virenscanner
2017113063000041; ;Anmeldung / Aktivierung;DIHK;Habe mich in der Vergangenheit ohne E-Mailadresse angelegt. TBW-Trainer A Bzw IPad Christian Tafelmeier Jetzt 7 Textbände vom Thema 119 neu bestellt. Kann diese aber leider nicht hochladen. Was kann/muss ich. Tun? ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2017113063000014; ;Fehler in der App;hep; Ich musste die neuen Versionen der Lehrmittel herunterladen. Der Installationsvorgang wird aber immer abgebrochen. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2017112963000133; ;Fehler in der App;SVBA;Können sie mir bitte einen neuen Lizenzcode auf meine E-Mail senden?;closed successful;Coupon einlösen Produkte nicht vorhanden
2017112963000124; ;Fehler in der App;SVBA;"Wenn ich ein Bild über InkScape bearbeiten will öffnet es das InkScape jedoch werden meine Änderungen dann nicht im beook übernommen. Es kommt unten rechts eine Fehlermeldung \""Dateien konnten nicht vorbereitet werden. Eine Datei scheint von einem anderen Prozess....\"". Mit den internen Applikationen speichert es meine Änderungen in meinem beook-Profil nur bei InkScape nicht. Ich hätte allenfalls einen Printscreen der Fehlermeldung zur Verfügung diesen könnte ich Ihnen natürlich zukommen lassen. Freundliche Grüsse ";closed_app_misuse;Coupon einlösen Produkte nicht vorhanden
2017112963000115; ;Fehler in der App;SVBA;Beim öffnen von Bildern erscheint häufiger einfach eine leere Seite ohne die Zeichnung man sieht nur noch die Konturen der Seite.beim öffnen mit Inkskape und den internen Zeichnungsprogrammen.Es handelt sich um ein Mac betriebssystem. ;closed_waiting_for_reply;Coupon einlösen Produkte nicht vorhanden
2017112963000106; ;Fehler in der App;DIHK;  Hhhh ;testing;Mac: Access Denied -> Cookies Virenscanner
2017112963000071; ;Anmeldung / Aktivierung;IONESOFT;Möchte gerne Auflage 4 aktivieren und kriege die Freigabe nicht. Als Fachlehrer ist es aber unumgänglich mit dieser Version zu Arbeiten. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2017112963000062; ;Anmeldung / Aktivierung;SVBA;" Guten Tag Wenn ich mich Anmelden möchte kommt dass das Passwort oder Benutzername falsch ist. Wenn ich dann \""Passwort Vergessen\"" anklicke kommt das die Emailaddresse nicht Regristriert ist. Ich musst vor einer Woche mein Laptop komplett zurücksetzen und darum muss ich micht jetzt neu Anmelden. Vor dem zurücksetzen ist es Allerdings gegangen. Was kann man da machen? ";closed successful;Coupon einlösen Produkte nicht vorhanden
2017112963000053; ;Fehler in der App;hep; bei meinem e-lehrmittel funktionieren die übungen aus dem Arbeits heft nicht können sie mir evtl helfen ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2017112863000135; ;Geräteanzahl überschritten;VSRT-BBZ;Ich möchte dass die Lizens für meinen alten Windows Rechner gelöscht wird daamit ich die Ebooks mit meinem Macbook in Betrieb nehmen kann.;closed successful;Floating Lizenz Geräte entfernt Konfiguration
2017112863000126; ;Geräteanzahl überschritten;DIHK; – bitte bei allen Geräten löschen. Danke Zugangscode: gvpyegytnj ;closed_max_devices;Mac: Access Denied -> Cookies Virenscanner
2017112863000073; ;Anmeldung / Aktivierung;VSRT-BBZ;Neuer Benutzer kann nicht erstellt werden. Herzlichen Dank für die Entpannung und liebe Grüsse Christian Tschirky ;closed_waiting_for_reply;Floating Lizenz Geräte entfernt Konfiguration
2017112763000164; ;Anmeldung / Aktivierung;BEOOK_TEST;" Wir haben einen User: . Dieser User ist jedoch nicht von unserem ERP System und die Mail Adresse existiert auch nicht weshalb ich das Passwort nicht zurücksetzen kann. Könnt Ihr bitte das Passwort vom Benutzer \""\"" auf backen4All setzen? Könnt Ihr mir bitte ebenfalls den User für die \""Umschaltung\"" von Prod auf Test und Dev nochmals geben? Herzlichen Dank im Voraus Beste Grüsse ";closed successful;Anmeldung - Hinweise für Aktivierung
2017112763000128; ;Geräteanzahl überschritten;Swissmem;Bitte nur dieses Gerät aktivieren. Alle anderen Geräte löschen.;closed_max_devices;Mac: Access Denied -> Cookies Virenscanner
2017112763000093; ;Anmeldung / Aktivierung;VSRT-BBZ; Ich weiss nicht wie mein Benutzername lauetet. Den Aktivierungscode finde ich eider nicht mehr Freundliche Grüsse ;closed successful;Floating Lizenz Geräte entfernt Konfiguration
2017112763000066; ;Anmeldung / Aktivierung;SVBA;Seiten sind ausgenutzt. Steht: Geräteanzahl überschritten obwohl ich es nur eimal installiert habe. Es steht ausserdem: Aktualisierung fehlgeschlagen obwohl ich mit dem Internet verbunden bin.;closed successful;Coupon einlösen Produkte nicht vorhanden
2017112763000057; ;Fehler in der App;VELEDES;Bitte überprüfen Sie ob sich der Fehler reproduzieren lässt. Beschreiben Sie dann bitte die letzten Aktionen die Sie vor dem Fehlverhalten des Programms getätigt haben. tablet wurde schwarz. lg lernmedien ;closed_waiting_for_reply;Mac: Access Denied -> Cookies Virenscanner
